"RecordID","WatershedID","City","State","Location","Date","Watershed.Years","ShortLU","LandUse","Tillage","CP1","CP2","CP3","DST","ShortST","D.SoilType","H.SoilGroup","MinSoilP","MaxSoilP","SoilP.Extractant","MinSlope","MaxSlope","MinSize","MaxSize","FertilizerForm1","F.AppMethod1","FertilizerForm2","F.AppMethod2","Max.N.Applied","Min.N.Applied","Avg.N.Applied","Max.P.Applied","Min.P.Applied","Avg.P.Applied","Max.rain","Min.rain","Avg.rain","Max.Runoff","Min.Runoff","Avg.Runoff","Max.SoilL","Min.SoilL","Avg.SoilL","MaxDN","MinDN","AvgDN","DN.Form","MaxPN","MinPN","AvgPN","PN.Form","MaxTNLoad","MinTNLoad","AvgTNLoad","TN.Form","MaxDP","MinDP","AvgDP","DP.Form","MaxPP","MinPP","AvgPP","PP.Form","MaxTPLoad","MinTPLoad","AvgTPLoad","FormTP","FlowIndicator","Comments","Reference","Ref","CPs"
192,"N/S","Bushland, TX","TX",NA,"1978 - 1980",3,"Pasture","Native Grass (No Grazing)","Pasture",NA,NA,NA,"Loamy","Clay Loam","Clay Loam - Pullman","D",NA,NA,NA,1,1,0.04,0.04,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430,NA,NA,12,NA,NA,56,NA,NA,0.2,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,0.5,"TKN",NA,NA,0.07,"Soluble P (colorimetric)",NA,NA,NA,NA,NA,NA,0.1,"Percholoric Acid digestion","Surface Runoff",NA,"Smith, S.J., A.N. Sharpley, J.W. Naney, W.A. Berg, and O.R. Jones. 1991. Water Quality Impacts Associated with Wheat Culture in the Southern Plains. J. Environ. Qual. 20:244-249.",37,0
166,"N/S","Bushland, TX","TX",NA,"1978 - 1980",3,"Pasture","Native grassland","Pasture",NA,NA,NA,"Loamy","Clay Loam","Clay Loam- Pullman","D",NA,NA,NA,1,1,0.04,0.04,NA,"Other2",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,12,NA,NA,60,NA,NA,0.2,"NO3+NH4-N",NA,NA,0.4,"TKN minus NH4-N",NA,NA,0.6,"TKN plus NO3-N",NA,NA,0.07,"Soluble P (colorimetric)",NA,NA,0.03,"Total P minus PO4-P",NA,NA,0.1,"Percholoric Acid digestion","Surface Runoff","Sorghum year information repeated for the overall rotation in concurrent studies at Bushland","Sharpley, A.N., S.J. Smith, J.R. Williams, O.R. Jones, and G.A. Coleman. 1991. Water Quality Impacts Assocated with Sorghum Culture in the Southern Plains. J. Environ. Qual. 20:239-244.",35,0
35,"SW12","Riesel, TX","TX",NA,"August 2001 - July 2003",2,"Pasture","Native Prairie","Pasture",NA,NA,NA,"Clayey","Clay","Clay- Houston Black","B",4.4,15.6,"Mehlich 3",1.6,1.6,1.2,1.2,NA,"Other2",NA,NA,NA,NA,0,NA,NA,0,1046,997,1022,225,175,200,85,35,60,NA,NA,0.15,"NO3+NO2+NH4-N",NA,NA,0.5,"TKN",NA,NA,0.65,NA,0.1,0.1,0.1,"PO4-P",0.1,0,0.1,"TKP",0.2,0.1,0.15,NA,"Surface Runoff",NA,"Harmel, R.D., H.A. Torbert, B.E. Haggard, R. Haney, and M. Dozier. 2004. Water Quality Impacts of Converting to a Poultry Litter Fertilization Strategy. J. Environ. Qual. 33:2229-2242.",14,0
189,"WW4","Woodward, OK","OK",NA,"1987 - 1989",3,"Pasture","Native Short and Mid Grass (Moderate Grazing)","Pasture",NA,NA,NA,"Loamy","Loam","Loam- Quinlan, Woodward","B",NA,NA,NA,8,8,2.9,2.9,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,647,NA,NA,54,NA,NA,594,NA,NA,1,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,2.03,"TKN",NA,NA,0.34,"Soluble P (colorimetric)",NA,NA,NA,NA,NA,NA,0.7,"Percholoric Acid digestion","Surface Runoff","Fertilizer application N <50 and P <15 kg/ha/yr, some information repeated for concurrent studies at Woodward","Smith, S.J., A.N. Sharpley, W.A. Berg, J.W. Naney, and G.A. Coleman. 1992. Water Quality Characterisitcs Associated with Southern Plains Grasslands. J. Environ. Qual. 21:595-601.",38,0
186,"WW1","Woodward, OK","OK",NA,"1977 - 1989",13,"Pasture","Native Short and Mid Grass (Moderate Grazing)","Pasture",NA,NA,NA,"Loamy","Loam","Loam- Quinlan, Woodward","B",NA,NA,NA,7,7,4.7,4.7,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,649,NA,NA,6,NA,NA,34,NA,NA,0.14,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,0.11,"TKN",NA,NA,0.01,"Soluble P (colorimetric)",NA,NA,NA,NA,NA,NA,0.03,"Percholoric Acid digestion","Surface Runoff","Fertilizer application N <50 and P <15 kg/ha/yr, some information repeated for concurrent studies at Woodward","Smith, S.J., A.N. Sharpley, W.A. Berg, J.W. Naney, and G.A. Coleman. 1992. Water Quality Characterisitcs Associated with Southern Plains Grasslands. J. Environ. Qual. 21:595-601.",38,0
187,"WW2","Woodward, OK","OK",NA,"1977 - 1989",13,"Pasture","Native Short and Mid Grass (Moderate, Short-term Grazing)","Pasture",NA,NA,NA,"Loamy","Loam","Loam- Quinlan, Woodward","B",NA,NA,NA,8,8,5.5,5.5,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,649,NA,NA,14,NA,NA,633,NA,NA,0.06,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,0.6,"TKN",NA,NA,0.02,"Soluble P (colorimetric)",NA,NA,NA,NA,NA,NA,0.23,"Percholoric Acid digestion","Surface Runoff","Fertilizer application N <50 and P <15 kg/ha/yr (fertilized 1 of 13 years), some information repeated for concurrent studies at Woodward","Smith, S.J., A.N. Sharpley, W.A. Berg, J.W. Naney, and G.A. Coleman. 1992. Water Quality Characterisitcs Associated with Southern Plains Grasslands. J. Environ. Qual. 21:595-601.",38,0
177,"5268","Cyril, OK","OK",NA,"1980 - 1985",6,"Pasture","Native Tall Grass","Pasture",NA,NA,NA,"Loamy","Loam","Loam- Zaneis","C",NA,NA,NA,4,4,3.1,3.1,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,NA,NA,101,NA,NA,482,NA,NA,0.42,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,1.94,"TKN",NA,NA,0.19,"Soluble P (colorimetric)",NA,NA,NA,NA,NA,NA,0.49,"Percholoric Acid digestion","Surface Runoff","Fertilizer application N <50 and P <15 kg/ha/yr","Smith, S.J., A.N. Sharpley, W.A. Berg, J.W. Naney, and G.A. Coleman. 1992. Water Quality Characterisitcs Associated with Southern Plains Grasslands. J. Environ. Qual. 21:595-601.",38,0
179,"FR1","El Reno, OK","OK",NA,"1977 - 1989",13,"Pasture","Native Tall Grass (Double Stocked)","Pasture",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Bethany, Kirkland","C/D",NA,NA,NA,3,3,1.6,1.6,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,828,NA,NA,95,NA,NA,38,NA,NA,0.29,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,1.57,"TKN",NA,NA,0.09,"Soluble P (colorimetric)",NA,NA,NA,NA,NA,NA,0.17,"Percholoric Acid digestion","Surface Runoff","Fertilizer application N <50 and P <15 kg/ha/yr","Smith, S.J., A.N. Sharpley, W.A. Berg, J.W. Naney, and G.A. Coleman. 1992. Water Quality Characterisitcs Associated with Southern Plains Grasslands. J. Environ. Qual. 21:595-601.",38,0
184,"5202","Ninnekah, OK","OK",NA,"1980 - 1983",4,"Pasture","Native Tall Grass (Gullied)","Pasture",NA,NA,NA,"Loamy","Loam","Loam- Lucien, Nash","C",NA,NA,NA,5,5,5.6,5.6,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,754,NA,NA,54,NA,NA,70900,NA,NA,0.36,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,11.4,"TKN",NA,NA,0.01,"Soluble P (colorimetric)",NA,NA,NA,NA,NA,NA,4.13,"Percholoric Acid digestion","Surface Runoff","Fertilizer application N <50 and P <15 kg/ha/yr","Smith, S.J., A.N. Sharpley, W.A. Berg, J.W. Naney, and G.A. Coleman. 1992. Water Quality Characterisitcs Associated with Southern Plains Grasslands. J. Environ. Qual. 21:595-601.",38,0
183,"5201","Ninnekah, OK","OK",NA,"1980 - 1989",10,"Pasture","Native Tall Grass (Gullied)","Pasture",NA,NA,NA,"Loamy","Loam","Loam- Lucien, Nash","C",NA,NA,NA,5,5,3.8,3.8,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,NA,NA,85,NA,NA,25019,NA,NA,0.5,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,7.4,"TKN",NA,NA,0.01,"Soluble P (colorimetric)",NA,NA,NA,NA,NA,NA,3.92,"Percholoric Acid digestion","Surface Runoff","Fertilizer application N <50 and P <15 kg/ha/yr","Smith, S.J., A.N. Sharpley, W.A. Berg, J.W. Naney, and G.A. Coleman. 1992. Water Quality Characterisitcs Associated with Southern Plains Grasslands. J. Environ. Qual. 21:595-601.",38,0
176,"5234","Agawam, OK","OK",NA,"1980 - 1982",3,"Pasture","Native Tall Grass (Heavy Grazing)","Pasture",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Lucien","C",NA,NA,NA,8,8,1.1,1.1,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,770,NA,NA,14,NA,NA,212,NA,NA,0.04,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,0.38,"TKN",NA,NA,0.01,"Soluble P (colorimetric)",NA,NA,NA,NA,NA,NA,0.12,"Percholoric Acid digestion","Surface Runoff","Fertilizer application N <50 and P <15 kg/ha/yr","Smith, S.J., A.N. Sharpley, W.A. Berg, J.W. Naney, and G.A. Coleman. 1992. Water Quality Characterisitcs Associated with Southern Plains Grasslands. J. Environ. Qual. 21:595-601.",38,0
180,"FR2","El Reno, OK","OK",NA,"1977 - 1989",13,"Pasture","Native Tall Grass (Heavy, Short-term Grazing)","Pasture",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Bethany, Kirkland","C/D",NA,NA,NA,3,3,1.6,1.6,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,828,NA,NA,99,NA,NA,29,NA,NA,1.4,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,1.9,"TKN",NA,NA,0.14,"Soluble P (colorimetric)",NA,NA,NA,NA,NA,NA,0.22,"Percholoric Acid digestion","Surface Runoff","Fertilizer application N <50 and P <15 kg/ha/yr (fertilized 4 of 13 years)","Smith, S.J., A.N. Sharpley, W.A. Berg, J.W. Naney, and G.A. Coleman. 1992. Water Quality Characterisitcs Associated with Southern Plains Grasslands. J. Environ. Qual. 21:595-601.",38,0
175,"5233","Agawam, OK","OK",NA,"1980 - 1982",3,"Pasture","Native Tall Grass (Moderate Grazing)","Pasture",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Lucien","C",NA,NA,NA,6,6,2.3,2.3,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,770,NA,NA,50,NA,NA,43,NA,NA,0.02,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,0.11,"TKN",NA,NA,0.01,"Soluble P (colorimetric)",NA,NA,NA,NA,NA,NA,0.02,"Percholoric Acid digestion","Surface Runoff","Fertilizer application N <50 and P <15 kg/ha/yr","Smith, S.J., A.N. Sharpley, W.A. Berg, J.W. Naney, and G.A. Coleman. 1992. Water Quality Characterisitcs Associated with Southern Plains Grasslands. J. Environ. Qual. 21:595-601.",38,0
181,"FR3","El Reno, OK","OK",NA,"1977 - 1989",13,"Pasture","Native Tall Grass (Moderate Grazing)","Pasture",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Bethany, Kirkland","C/D",NA,NA,NA,3,3,1.6,1.6,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,828,NA,NA,84,NA,NA,34,NA,NA,0.38,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,1.31,"TKN",NA,NA,0.09,"Soluble P (colorimetric)",NA,NA,NA,NA,NA,NA,0.16,"Percholoric Acid digestion","Surface Runoff","Fertilizer application N <50 and P <15 kg/ha/yr","Smith, S.J., A.N. Sharpley, W.A. Berg, J.W. Naney, and G.A. Coleman. 1992. Water Quality Characterisitcs Associated with Southern Plains Grasslands. J. Environ. Qual. 21:595-601.",38,0
182,"FR4","El Reno, OK","OK",NA,"1977 - 1989",13,"Pasture","Native Tall Grass (Moderate Grazing)","Pasture",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Bethany, Kirkland","C/D",NA,NA,NA,4,4,1.6,1.6,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,828,NA,NA,75,NA,NA,42,NA,NA,1.15,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,1.76,"TKN",NA,NA,0.22,"Soluble P (colorimetric)",NA,NA,NA,NA,NA,NA,0.28,"Percholoric Acid digestion","Surface Runoff","Fertilizer application N <50 and P <15 kg/ha/yr (fertilized 7 of 13 years)","Smith, S.J., A.N. Sharpley, W.A. Berg, J.W. Naney, and G.A. Coleman. 1992. Water Quality Characterisitcs Associated with Southern Plains Grasslands. J. Environ. Qual. 21:595-601.",38,0
185,"5202","Ninnekah, OK","OK",NA,"1983 - 1989",7,"Pasture","Native Tall Grass and Midland Bermudagrass (Gulley repair, sprig)","Pasture",NA,NA,NA,"Loamy","Loam","Loam- Lucien, Nash","C",NA,NA,NA,5,5,5.7,5.7,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,880,NA,NA,128,NA,NA,16300,NA,NA,0.91,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,11.3,"TKN",NA,NA,0.06,"Soluble P (colorimetric)",NA,NA,NA,NA,NA,NA,4.39,"Percholoric Acid digestion","Surface Runoff","Fertilized only year of establishment","Smith, S.J., A.N. Sharpley, W.A. Berg, J.W. Naney, and G.A. Coleman. 1992. Water Quality Characterisitcs Associated with Southern Plains Grasslands. J. Environ. Qual. 21:595-601.",38,0
69,"Site 1, 2, 8, 9 (Four Watersheds)","Eastern SD","SD",NA,"1971 - 1972",8,"Rotation","Oats, Corn (2 yr. Rotation)","Conventional",NA,NA,NA,"Loamy","Sandy Clay Loam","Sandy Clay Loam","C",NA,NA,NA,NA,NA,2.9,7.6,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,3,27,NA,NA,286,NA,NA,0.37,"NO3-N",NA,NA,0.91,"TKN",NA,NA,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,"Surface Runoff",NA,"Harms, L.L., J.N. Dornbush, and J.R. Andersen. 1974. Physical and Chemical Quality of Agricultural Land Runoff. J. Water Poll. Contr. Fed. 46(11): 2460-2470.",15,0
150,"3 Yr. Oats/Rye","Tifton, GA","GA",NA,"1952 - 1960",6,"Rotation","Oats, Rye Yrs. (3 Yr. Rotation of Peanuts (Rye Cover), Corn (Oats Cover), Oats/Rye","Conventional",NA,NA,NA,"Sandy","Loamy Sand","Loamy Sand- Tifton","A",NA,NA,NA,3,3,0.02,0.02,NA,"Other2",NA,NA,NA,NA,119,0,0,0,1545,591,1107,NA,NA,NA,NA,NA,1143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Surface Runoff",NA,"Thomas, A.W., R.L. Carter, and J.R. Carreker. 1968. Soil, Water, and Nutrient Losses from Tifton Loamy Sand. Transactions of the ASAE 11:677-679, 682.",44,0
188,"WW3","Woodward, OK","OK",NA,"1987 - 1989",3,"Pasture","Old World Bluestem (Moderate Grazing)","Pasture",NA,NA,NA,"Loamy","Loam","Loam- Quinlan, Woodward","B",NA,NA,NA,8,8,2.7,2.7,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,647,NA,NA,98,NA,NA,4800,NA,NA,1.84,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,6.2,"TKN",NA,NA,0.5,"Soluble P (colorimetric)",NA,NA,NA,NA,NA,NA,1.91,"Percholoric Acid digestion","Surface Runoff","Fertilized only year of establishment, high sediment loss in establishment year, some information repeated for concurrent studies at Woodward","Smith, S.J., A.N. Sharpley, W.A. Berg, J.W. Naney, and G.A. Coleman. 1992. Water Quality Characterisitcs Associated with Southern Plains Grasslands. J. Environ. Qual. 21:595-601.",38,0
245,"110","Coshocton, OH","OH",NA,"May 1974 - April 1988",14,"Pasture","Orchardgrass- after 5 yr alfalfa was interseeded  (Summer Grazing)","Pasture",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Keene, Coshocton, Rayne","B",20,75,"modified Bray, Kurtz P-1",2,18,0.6,0.6,NA,"Other2",NA,NA,NA,NA,NA,155,0,57,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,"Total Dissolved Reactive P",NA,NA,NA,NA,NA,NA,NA,NA,"Surface Runoff & Subsurface Flow","Subsurface flow contributed an additional average annual subsurface total dissolved reactive P load of 0.063 kg/ha from 1978-1988. Soil test P was estimated from figures.","Owens, L.B., and M.J. Shipitalo. 2006. Surface and Subsurface Phosphorus Losses From Fertilized Pasture Systems in Ohio. J. Environ. Qual. 35:1101-1109.",30,0
244,"103","Coshocton, OH","OH",NA,"May 1974 - April 1988",14,"Pasture","Orchardgrass- after 5 yr alfalfa was interseeded (Summer Grazing)","Pasture",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Keene, Coshocton, Rayne","B",15,30,"modified Bray, Kurtz P-1",2,18,0.3,0.3,NA,"Other2",NA,NA,NA,NA,NA,155,0,57,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56,"Total Dissolved Reactive P",NA,NA,NA,NA,NA,NA,NA,NA,"Surface Runoff & Subsurface Flow","Subsurface flow contributed an additional average annual subsurface total dissolved reactive P load of 0.093 kg/ha from 1978-1988. Soil test P was estimated from figures.","Owens, L.B., and M.J. Shipitalo. 2006. Surface and Subsurface Phosphorus Losses From Fertilized Pasture Systems in Ohio. J. Environ. Qual. 35:1101-1109.",30,0
70,"Site 7","Eastern SD","SD",NA,"1971 - 1972",2,"Pasture","Pasture","Pasture",NA,NA,NA,"Loamy","Sandy Clay Loam","Sandy Clay Loam","C",NA,NA,NA,NA,NA,6.3,6.3,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,33,45,NA,NA,12,NA,NA,0.4,"NO3-N",NA,NA,1.12,"TKN",NA,NA,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,"Surface Runoff",NA,"Harms, L.L., J.N. Dornbush, and J.R. Andersen. 1974. Physical and Chemical Quality of Agricultural Land Runoff. J. Water Poll. Contr. Fed. 46(11): 2460-2470.",15,0
48,"R8","Chickasha, OK","OK",NA,"July 1972 - June 1976",4,"Pasture","Pasture (Continuous Grazing)","Pasture",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Renfrow, Grant, Kingfisher","B, D",4,4,"Water",3.5,3.5,11.1,11.1,NA,"Other2",NA,NA,NA,NA,0,0,0,0,NA,NA,883,NA,NA,98,NA,NA,8100,NA,NA,0.6,NA,NA,NA,5.7,NA,NA,NA,6.3,NA,NA,NA,0.06,NA,NA,NA,1.8,NA,NA,NA,1.86,NA,"Surface Runoff",NA,"Menzel, R.G., E.D. Rhoades, A.E. Olness, and S.J. Smith. 1978. Variablility of Annual Nutrient and Sediment Discharges in Runoff from Oklahoma Cropland and Rangeland. J. Environ. Qual. 7(3): 401-406.",26,0
41,"RM","Lincoln, AR","AR","36,"September 1991 - April 1994",3,"Pasture","Pasture (Grazing)","Pasture",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam","B",156,177,"Mehlich 3",3,3,1.23,1.23,"Poultry Litter","Surface Applied",NA,NA,NA,NA,392,209,119,164,NA,NA,1185,NA,NA,215,NA,NA,78,NA,NA,0.67,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,5.58,"TKN",NA,NA,4.34,"PO4-P",NA,NA,NA,NA,NA,NA,NA,NA,"Surface Runoff","Annual loads were estimated.","Edwards, D.R., T.C. Daniel, J.F. Murdoch, and P.A. Moore, Jr. 1996. Quality of Runoff From Four Northwest Arkansas Pasture Fields Treated with Organic and Inorganic Fertilizer. Transactions of the ASAE 39(5): 1689-1696.",10,0
42,"RA","Lincoln, AR","AR","36,"September 1991 - April 1994",3,"Pasture","Pasture (Grazing)","Pasture",NA,NA,NA,"Sandy","Sandy Loam","Sandy Loam","B",200,307,"Mehlich 3",2,2,0.57,0.57,"NH4NO3","Surface Applied",NA,NA,NA,NA,193,0,0,0,NA,NA,1185,NA,NA,46,NA,NA,30,NA,NA,0.63,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,1.58,"TKN",NA,NA,0.67,"PO4-P",NA,NA,NA,NA,NA,NA,NA,NA,"Surface Runoff","Annual loads were estimated.","Edwards, D.R., T.C. Daniel, J.F. Murdoch, and P.A. Moore, Jr. 1996. Quality of Runoff From Four Northwest Arkansas Pasture Fields Treated with Organic and Inorganic Fertilizer. Transactions of the ASAE 39(5): 1689-1696.",10,0
43,"WA","Lincoln, AR","AR","36,"September 1991 - April 1994",3,"Pasture","Pasture (Grazing)","Pasture",NA,NA,NA,"Loamy","Loam","Loam","B",250,630,"Mehlich 3",4,4,1.46,1.46,"NH4NO3","Surface Applied",NA,NA,NA,NA,148,0,0,0,NA,NA,1331,NA,NA,199,NA,NA,117,NA,NA,4.65,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,6.12,"TKN",NA,NA,2.71,"PO4-P",NA,NA,NA,NA,NA,NA,NA,NA,"Surface Runoff","Annual loads were estimated.","Edwards, D.R., T.C. Daniel, J.F. Murdoch, and P.A. Moore, Jr. 1996. Quality of Runoff From Four Northwest Arkansas Pasture Fields Treated with Organic and Inorganic Fertilizer. Transactions of the ASAE 39(5): 1689-1696.",10,0
44,"WM","Lincoln, AR","AR","36,"September 1991 - April 1994",3,"Pasture","Pasture (Grazing)","Pasture",NA,NA,NA,"Sandy","Sandy Loam","Sandy Loam","A",187,210,"Mehlich 3",4,4,1.06,1.06,"Poultry Litter","Surface Applied",NA,NA,NA,NA,300,121,71,102,NA,NA,1331,NA,NA,73,NA,NA,68,NA,NA,1.27,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,3.91,"TKN",NA,NA,1.58,"PO4-P",NA,NA,NA,NA,NA,NA,NA,NA,"Surface Runoff","Annual loads were estimated.","Edwards, D.R., T.C. Daniel, J.F. Murdoch, and P.A. Moore, Jr. 1996. Quality of Runoff From Four Northwest Arkansas Pasture Fields Treated with Organic and Inorganic Fertilizer. Transactions of the ASAE 39(5): 1689-1696.",10,0
39,"Pasture Watersheds (4 fields)","Riesel, TX","TX",NA,"August 2000 - July 2001",4,"Pasture","Pasture (No Fertilizer)","Pasture",NA,NA,NA,"Clayey","Clay","Clay- Houston Black","B",10.8,18,"Mehlich 3",1.6,3.7,1.2,8,NA,"Other2",NA,NA,NA,NA,0,0,0,0,985,985,985,212,58,145,10,0,4,NA,NA,0.05,"NO3+NO2+NH4-N",NA,NA,0,"TKN",NA,NA,0.05,NA,0,0,0,"PO4-P",0,0,0,"TKP",0,0,0,NA,"Surface Runoff",NA,"Harmel, R.D., H.A. Torbert, B.E. Haggard, R. Haney, and M. Dozier. 2004. Water Quality Impacts of Converting to a Poultry Litter Fertilization Strategy. J. Environ. Qual. 33:2229-2242.",14,0
61,"R5","Chickasha, OK","OK",NA,"1 Year",1,"Pasture","Pasture (Rotational Grazing)","Pasture",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Renfrow, Grant, Kingfisher","B, D",NA,NA,NA,2.7,2.7,9.6,9.6,"NH4PO4","Surface Applied",NA,NA,NA,NA,87,NA,NA,76,NA,NA,782,NA,NA,43,NA,NA,100,NA,NA,3.98,"NO3+NO2+NH4-N",NA,NA,4.41,"TKN",NA,NA,4.72,"TKN",NA,NA,2.43,"Total Soluble",NA,NA,NA,NA,NA,NA,3.09,NA,"Surface Runoff",NA,"Olness, A., E.D. Rhoades, S.J. Smith, and R.G. Menzel. 1980. Fertilizer Nutrient Losses from Rangeland Watersheds in Central Oklahoma. J. Environ. Qual. 9(1): 81-86.",28,0
62,"R6","Chickasha, OK","OK",NA,"1 Year",1,"Pasture","Pasture (Rotational Grazing)","Pasture",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Renfrow, Grant, Kingfisher","B, D",NA,NA,NA,2.7,2.7,11,11,NA,"Other2",NA,NA,NA,NA,0,NA,NA,0,NA,NA,782,NA,NA,43,NA,NA,400,NA,NA,0.32,"NO3+NO2+NH4-N",NA,NA,1.53,"TKN",NA,NA,1.73,"TKN",NA,NA,0.02,"Total Soluble",NA,NA,NA,NA,NA,NA,0.2,NA,"Surface Runoff",NA,"Olness, A., E.D. Rhoades, S.J. Smith, and R.G. Menzel. 1980. Fertilizer Nutrient Losses from Rangeland Watersheds in Central Oklahoma. J. Environ. Qual. 9(1): 81-86.",28,0
94,"R5, R6 (Two Watersheds)","Chickasha, OK","OK",NA,"July 1972 - June 1973",2,"Pasture","Pasture (Rotational Grazing)","Pasture",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Renfrow, Grant, Kingfisher","B, D",NA,NA,NA,2.7,2.7,9.6,11,NA,"Other2",NA,NA,NA,NA,0,0,0,0,1112,1110,1111,210,200,205,2000,200,1100,NA,NA,0.78,"NO3+NO2+NH4-N",NA,NA,1.59,"TKN",NA,NA,2.37,NA,NA,NA,0.03,"SRP",NA,NA,NA,NA,NA,NA,1.27,NA,"Surface Runoff","Estimated precipitation, runoff, and soil loss off figures.","Olness, A., S.J. Smith, E.D. Rhoades, and R.G. Menzel. 1975. Nutrient and Sediment Discharge from Agricultural Watersheds in Oklahoma. J. Environ. Qual. 4(3): 331-336.",29,0
49,"R6","Chickasha, OK","OK",NA,"July 1972 - June 1976",4,"Pasture","Pasture (Rotational Grazing)","Pasture",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Renfrow, Grant, Kingfisher","B, D",7,7,"Water",2.7,2.7,11,11,NA,"Other2",NA,NA,NA,NA,0,0,0,0,NA,NA,884,NA,NA,43,NA,NA,300,NA,NA,0.3,NA,NA,NA,1.4,NA,NA,NA,1.7,NA,NA,NA,0.04,NA,NA,NA,0.5,NA,NA,NA,0.54,NA,"Surface Runoff",NA,"Menzel, R.G., E.D. Rhoades, A.E. Olness, and S.J. Smith. 1978. Variablility of Annual Nutrient and Sediment Discharges in Runoff from Oklahoma Cropland and Rangeland. J. Environ. Qual. 7(3): 401-406.",26,0
